,FileCompName,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Audit Status,Auditor,Auditor EIN,Audit Opinion,Audit Type,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Pzena Investment Management LLC,"Investment management, Direct payment from the plan",NONE,"$815,495",$0,"$815,495"
11,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,"Schwab Retirement Plan Services,Inc","Recordkeeping and information management (computing, tabulating, data processing, etc.), Direct payment from the plan, Recordkeeping fees",NONE,"$726,729",$0,"$726,729"
12,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,United Wealth Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$694,658",$0,"$694,658"
13,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Solitude Financial Services,"Investment advisory (participants), Direct payment from the plan",NONE,"$623,177",$0,"$623,177"
14,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Efficient Wealth Management,"Investment advisory (participants), Direct payment from the plan",NONE,"$584,785",$0,"$584,785"
15,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Penn Capital Management,"Investment management, Direct payment from the plan",NONE,"$443,742",$0,"$443,742"
16,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Parsons Capital Mgmt LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$421,872",$0,"$421,872"
17,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Citibank Na,"Investment management, Direct payment from the plan",NONE,"$387,397",$0,"$387,397"
18,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Fisher Investments,"Investment advisory (participants), Direct payment from the plan",NONE,"$383,943",$0,"$383,943"
19,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Pimco,"Investment management, Direct payment from the plan",NONE,"$354,934",$0,"$354,934"
20,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Act Wealth Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$327,517",$0,"$327,517"
21,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Keep Safe Investments LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$208,010",$0,"$208,010"
22,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Saint Francis Capital LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$205,008",$0,"$205,008"
23,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Chicago Equity Partners,"Investment management, Direct payment from the plan",NONE,"$197,759",$0,"$197,759"
24,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Morningstar Investment Service,"Investment advisory (participants), Direct payment from the plan",NONE,"$150,222",$0,"$150,222"
25,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Envestnet Asset Management Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$141,309",$0,"$141,309"
26,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Symphony Financial Ltd Co,"Investment advisory (participants), Direct payment from the plan",NONE,"$132,756",$0,"$132,756"
27,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Phh Investments Ltd,"Investment advisory (participants), Direct payment from the plan",NONE,"$117,135",$0,"$117,135"
28,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Flexible Plan Investments Ltd,"Investment advisory (participants), Direct payment from the plan",NONE,"$95,528",$0,"$95,528"
29,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Personal Investment Management,"Investment advisory (participants), Direct payment from the plan",NONE,"$91,072",$0,"$91,072"
30,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Cambridge Investment Research,"Investment advisory (participants), Direct payment from the plan",NONE,"$84,435",$0,"$84,435"
31,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Leslie Global Wealth LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$78,087",$0,"$78,087"
32,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Financial Advocates Inv Mgmt,"Investment advisory (participants), Direct payment from the plan",NONE,"$77,570",$0,"$77,570"
33,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Aveo Capital Partners LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$74,890",$0,"$74,890"
34,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Fdx Advisors Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$74,459",$0,"$74,459"
35,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Zacks Investment Management In,"Investment advisory (participants), Direct payment from the plan",NONE,"$69,903",$0,"$69,903"
36,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Beta Management Consulting,"Investment advisory (participants), Direct payment from the plan",NONE,"$55,959",$0,"$55,959"
37,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Cls Investments LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$52,777",$0,"$52,777"
38,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,American Money Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$52,095",$0,"$52,095"
