,FileCompName,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Audit Status,Auditor,Auditor EIN,Audit Opinion,Audit Type,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
19,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Legend Advisory Corporation,Investment advisory (participants),Investment Advisor,"$18,405",$0,"$18,405"
20,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,"Reed Financial Services, Inc.",Investment advisory (participants),Investment Advisor,"$15,039",$0,"$15,039"
21,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,"Cerity Partners, LLC",Investment advisory (participants),Investment Advisor,"$14,370",$0,"$14,370"
22,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Lpl Financial Commission Dept,Investment advisory (participants),Investment Advisor,"$14,333",$0,"$14,333"
23,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Ancora Family Wealth,Investment advisory (participants),Investment Advisor,"$10,310",$0,"$10,310"
24,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Alphastar Capital Management,Investment advisory (participants),Investment Advisor,"$8,169",$0,"$8,169"
25,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Sigma Planning Corp.,Investment advisory (participants),Investment Advisor,"$7,534",$0,"$7,534"
26,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,"Assetmark, Inc.",Investment advisory (participants),Investment Advisor,"$7,025",$0,"$7,025"
27,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,"Bfc Planning, Inc",Investment advisory (participants),Investment Advisor,"$6,609",$0,"$6,609"
28,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Abound Wealth Management,Investment advisory (participants),Investment Advisor,"$5,812",$0,"$5,812"
29,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Cambridge Investment Research,Investment advisory (participants),Investment Advisor,"$5,403",$0,"$5,403"
30,The Cleveland Clinic Foundation,01/01/2018 — 12/31/2018,01/01/1971,"$4,431,179,729",2,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"48,257",505,"11,030","59,792",60,"59,852","57,834","56,102","3,089",$0,$0,$0,$0,$0,$0,9500 Euclid Avenue Ac-341 ,Cleveland,OH,44195-0001,(216) 448-0801,34-0714585,622000,Timothy Longville,Audited,Mayer Hoffman Mccann Pc,43-1947695,Disclaimer,Limited Scope Audit,Total,Total,Total,"$3,870,237",$0,"$3,870,237"
