,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Lsv Asset Management,"Investment management, Investment management fees paid directly by plan",,"$446,530",$0,"$446,530"
11,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Eagle Capital Management,Investment management,,"$418,734",$0,"$418,734"
12,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Horizon Asset Management,Investment management fees paid directly by plan,,"$381,973",$0,"$381,973"
13,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Goldpoint Mezzanine IV,Investment management fees paid directly by plan,,"$375,000",$0,"$375,000"
14,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Schroder Investment Mgmt Na Inc,Investment management,,"$317,866",$0,"$317,866"
15,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Deseret Trust Company,Custodial (securities),Affiliate of Sponsor,"$313,329",$0,"$313,329"
16,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Goldman Sachs Asset Mgmt Lp,"Investment management, Investment management fees paid directly by plan",,"$304,062",$0,"$304,062"
17,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Wh Reaves and Co Inc,"Investment management, Investment management fees paid directly by plan",,"$248,469",$0,"$248,469"
18,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Bloomberg,"Other services, Direct payment from the plan",,"$181,648",$0,"$181,648"
19,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Goldpoint Coinvestment,"Investment management, Investment management fees paid directly by plan",,"$180,000",$0,"$180,000"
20,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Kirton Mcconkie,"Legal, Direct payment from the plan",,"$160,741",$0,"$160,741"
21,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,The Bank of New York Mellon,Custodial (securities),,"$103,354",$0,"$103,354"
22,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Century Funds Mgmt Inc,Investment management,,"$102,137",$0,"$102,137"
23,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Nu View,"Other services, Direct payment from the plan",,"$98,613",$0,"$98,613"
24,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Clearwater Analytics,"Other services, Direct payment from the plan",,"$90,008",$0,"$90,008"
25,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Deloitte Audit,"Accounting (including auditing), Direct payment from the plan",,"$81,491",$0,"$81,491"
26,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Deloitte Tax,"Accounting (including auditing), Direct payment from the plan",,"$63,823",$0,"$63,823"
27,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Zions Bank,"Other services, Direct payment from the plan",,"$29,601",$0,"$29,601"
28,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Pitchbook,"Other services, Direct payment from the plan",,"$22,963",$0,"$22,963"
29,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Informa,"Other services, Direct payment from the plan",,"$11,533",$0,"$11,533"
30,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Bca Research,"Other services, Direct payment from the plan",,"$7,000",$0,"$7,000"
31,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Evestment,"Other services, Direct payment from the plan",,"$5,984",$0,"$5,984"
32,DESERET MUTUAL MASTER RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/389548/The-Church-Of-Jesus-Christ-Of-Latter-Day-Saints/13913771/Deseret-Mutual-Master-Retirement-Plan/2018/,DESERET MUTUAL BENEFIT ADMINISTRATORS,01/01/2018 — 12/31/2018,01/01/1970,"$6,186,820,547",1,Single Employer,No,Yes,InsuranceTrust,Trust,"14,206","14,848","5,308","34,362","2,380","36,742","37,508",0,219,$0,$0,$0,$0,$0,$0,Po Box 45530 ,Salt Lake City,UT,84145-0530,(801) 578-5795,87-0440163,524290,Michael J. Rasband,Total,Total,Total,"$13,135,909",$0,"$13,135,909"
