,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 11/30/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 12/01/2017,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,"William Blair & Company, LLC","Investment management, Investment management fees paid directly by plan",NONE,"$180,567",$0,"$180,567"
11,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Harris Associates,"Investment management, Investment management fees paid directly by plan",NONE,"$139,065",$0,"$139,065"
12,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,"Ariel Investments, LLC","Investment management, Investment management fees paid directly by plan",NONE,"$132,921",$0,"$132,921"
13,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Riverbridge Partners LLC,"Investment management, Investment management fees paid directly by plan",NONE,"$122,992",$0,"$122,992"
14,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Curcio Webb,Other fees,NONE,"$121,374",$0,"$121,374"
15,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Jennison Associates Capital Group,"Investment management, Investment management fees paid directly by plan",NONE,"$118,103",$0,"$118,103"
16,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,"Bahl & Gaynor, Inc.","Investment management, Investment management fees paid directly by plan",NONE,"$115,058",$0,"$115,058"
17,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,"William Blair Investment Mgt., LLC","Investment management, Investment management fees paid directly by plan",NONE,"$109,765",$0,"$109,765"
18,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Cardinal,"Investment management, Investment management fees paid directly by plan",NONE,"$103,123",$0,"$103,123"
19,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Lsv Asset Management,"Investment management, Investment management fees paid directly by plan",NONE,"$96,161",$0,"$96,161"
20,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,"Grantham, Mayo, Van Otterloo","Investment management, Investment management fees paid directly by plan",NONE,"$88,620",$0,"$88,620"
21,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Huber Capital Management,"Investment management, Investment management fees paid directly by plan",NONE,"$52,814",$0,"$52,814"
22,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Perfect Output,Participant communication,NONE,"$34,700",$0,"$34,700"
23,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Macquarie Investment Mgt Adv,Other fees,NONE,"$28,647",$0,"$28,647"
24,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Pacific Alt. Asset Mgt. Co. LLC,"Investment management, Investment management fees paid directly by plan",NONE,"$19,397",$0,"$19,397"
25,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Qdro Consultants,"Consulting (pension), Direct payment from the plan",NONE,"$5,400",$0,"$5,400"
26,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,KPMG LLP,Other fees,NONE,"$3,110",$0,"$3,110"
27,SPRINT RETIREMENT PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/239221//13913922/Sprint-Retirement-Pension-Plan/,Sprint Communications  Inc.,12/01/2017 — 11/30/2018,01/01/1966,"$1,430,929,894",1,Single Employer,No,Yes,Trust,Trust,"6,489","9,674","15,906","32,069","1,026","33,095","33,572",0,6,$0,$0,$0,$0,$0,$0,Mailstop Ksophe0210-2B400 6360 Sprint Parkway,Overland Park,KS,66251,(913) 762-6518,48-0457967,517000,Collier W. Case,Collier W. Case Ksophe0210-2B400,6360 Sprint Parkway ,Overland Park,KS,66251,(913) 762-6518,20-5279076,Total,Total,Total,"$6,151,002",$0,"$6,151,002"
