,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Cambridge Advisory Group,Actuarial,NONE,"$501,006",$0,"$501,006"
11,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,NISA,Investment management fees paid directly by plan,NONE,"$475,003",$0,"$475,003"
12,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Vontobel USA Inc,"Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$419,415",$0,"$419,415"
13,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Dodge and Cox,"Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$366,354",$0,"$366,354"
14,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Capital Guardian Trust Company,"Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$361,581",$0,"$361,581"
15,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,"Pepsico, Inc.",Plan Administrator,Employer,"$331,410",$0,"$331,410"
16,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,State Street,"Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$278,285",$0,"$278,285"
17,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Blackrock Institutional Advisors,Investment management fees paid directly by plan,NONE,"$206,297",$0,"$206,297"
18,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Heitman,Investment management fees paid directly by plan,NONE,"$190,014",$0,"$190,014"
19,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Ariel Capital,"Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$186,305",$0,"$186,305"
20,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Dimensional Fund Advisors,"Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$169,913",$0,"$169,913"
21,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Wellington Management Co LLP,Investment management fees paid directly by plan,NONE,"$130,007",$0,"$130,007"
22,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Prudential Bank & Trust Company,Investment management,NONE,"$116,964",$0,"$116,964"
23,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Pgim Inc,Investment management fees paid directly by plan,NONE,"$112,608",$0,"$112,608"
24,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Towers Watson Investment Services,Consulting (pension),NONE,"$103,555",$0,"$103,555"
25,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Russell Implementation Services,"Investment management, Securities brokerage commissions and fees",NONE,"$88,535",$0,"$88,535"
26,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,"Health and Productivity Consulting,",Consulting (general),NONE,"$86,196",$0,"$86,196"
27,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Loomis Sayles,Investment management fees paid directly by plan,NONE,"$80,869",$0,"$80,869"
28,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Price Waterhousecoopers LLP,Accounting (including auditing),NONE,"$78,739",$0,"$78,739"
29,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,"Kpmg, LLP",Accounting (including auditing),NONE,"$65,937",$0,"$65,937"
30,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Ubs Global Asset Management,Investment management fees paid directly by plan,NONE,"$65,369",$0,"$65,369"
31,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Thompson Coburn LLP,Legal,NONE,"$59,305",$0,"$59,305"
32,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Acosta & Ramirez,Legal,NONE,"$17,803",$0,"$17,803"
33,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Kilpatrick Stockton,Legal,NONE,"$17,385",$0,"$17,385"
34,PEPSICO EMPLOYEES RETIREMENT PLAN I,https://www.brightscope.com/form-5500/basic-info/43526/Pepsico-Inc/13913746/Pepsico-Employees-Retirement-Plan-I/,PEPSICO  INC.,01/01/2018 — 12/31/2018,07/01/1958,"$5,305,943,000",4,Single Employer,No,Yes,Trust,InsuranceTrust,156,"19,707","29,310","49,173","3,200","52,373","53,591",0,0,$0,$0,$0,$0,$0,$0,"700 Anderson Hill Road Bldg 5, Level 3",Purchase,NY,10577-1444,(914) 253-2000,13-1584302,312110,Megan Broderick,Pepsico Administration Committee,700 Anderson Hill Rd ,Purchase,NY,10577,(914) 253-2000,13-1584302,Silchester International Investor I,Investment management fees paid directly by plan,NONE,"$16,665",$0,"$16,665"
