,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 11/30/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 12/01/2017,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
11,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,Moss Adams LLP,"Accounting (including auditing), Direct payment from the plan",NONE,"$64,500",$0,"$64,500"
12,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,"Northern Trust Securities, Inc.","Investment management fees paid indirectly by plan, Securities brokerage commissions and fees",NONE,$0,"$54,676","$54,676"
13,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,National Financial Services LLC,"Investment management fees paid indirectly by plan, Securities brokerage commissions and fees",NONE,$0,"$44,997","$44,997"
14,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,"Trucker Huss, Apc","Legal, Direct payment from the plan",NONE,"$43,808",$0,"$43,808"
15,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,Dg Capital Management,"Investment management, Investment management fees paid directly by plan",NONE,"$28,663",$0,"$28,663"
16,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,Mintz Group LLC,"Legal, Direct payment from the plan",NONE,"$25,631",$0,"$25,631"
17,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,Indst & Comm Bank of China,"Investment management fees paid indirectly by plan, Securities brokerage commissions and fees",NONE,$0,"$20,229","$20,229"
18,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,"Mailing Systems, Inc.","Participant communication, Direct payment from the plan",NONE,"$12,007",$0,"$12,007"
19,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,"Pension Benefit Information, LLC","Other services, Direct payment from the plan",NONE,"$10,191",$0,"$10,191"
20,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,Capitol Digital,"Copying and duplicating, Direct payment from the plan",NONE,"$9,502",$0,"$9,502"
21,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,"Support Focus, Inc.","Consulting (general), Direct payment from the plan, Consulting fees",NONE,"$7,000",$0,"$7,000"
22,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,"Dg3 North America, Inc.","Participant communication, Direct payment from the plan",NONE,"$6,329",$0,"$6,329"
23,AEROJET ROCKETDYNE (GENCORP) CONSOLIDATED PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/146180/Aerojet-Rocketdyne-Holdings-Inc/13928682/Gencorp-Consolidated-Pension-Plan/2018/,Aerojet Rocketdyne Holdings  Inc.,12/01/2017 — 11/30/2018,10/17/2003,"$953,223,550",5,Single Employer,No,Yes,Trust,Trust,"1,481","7,072","2,890","11,443","2,230","13,673","14,093",0,0,$0,$0,$0,$0,$0,$0,P.O. Box 537012 ,Sacramento,CA,95853-7012,(916) 355-4000,34-0244000,336410,Alric Oishi,Total,Total,Total,"$8,085,874","$119,902","$8,205,776"
