,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Loomis, Sayles and Company","Investment management, Investment management fees paid directly by plan",NONE,"$638,315",$0,"$638,315"
11,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Barings Core Property Fund Lp,"Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$624,537",$0,"$624,537"
12,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Aleutian Fund Ltd,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$599,709","$599,709"
13,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Jefferies Structured Alpha Fund B,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$585,517","$585,517"
14,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,King Street Capital Ltd.,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$565,706","$565,706"
15,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Kls Diversified Fund Ltd,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$565,226","$565,226"
16,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"McDermott, Will & Emery",Legal,NONE,"$530,635",$0,"$530,635"
17,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Arrowstreet Capital Management,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$440,639","$440,639"
18,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Strategic Non-Core Emerging Mkt Tru,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$433,208","$433,208"
19,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Longview Partners (Guernsey) Ltd,"Investment management, Investment management fees paid directly by plan",NONE,"$419,950",$0,"$419,950"
20,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Causeway Multi-Fund, LLC","Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$402,030","$402,030"
21,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Brahman Partners II Offshore Ltd,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$386,579","$386,579"
22,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Acadian Asset Management LLC,"Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$294,274","$75,935","$370,209"
23,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Graham Partners IV Parallel, Lp","Investment management, Investment management fees paid directly by plan",NONE,"$366,038",$0,"$366,038"
24,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Performance Direct Investment III,"Investment management, Investment management fees paid directly by plan",NONE,"$348,747",$0,"$348,747"
25,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Stone Miller Macro Fund,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$338,948","$338,948"
26,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Effem Master Fund II Lp,"Investment management, Investment management fees paid directly by plan",NONE,"$330,204",$0,"$330,204"
27,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Westbrook Real Estate Fund X, L.P.","Investment management, Investment management fees paid directly by plan",NONE,"$311,034",$0,"$311,034"
28,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Doubleline Long Duration Total Retu,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$300,000","$300,000"
29,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Cortec Group Fund IV L.P.,"Investment management, Investment management fees paid directly by plan",NONE,"$271,988",$0,"$271,988"
30,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Highfields Capital IV Lp,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$256,745","$256,745"
31,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Symphony Technology Group V-A Lp,"Investment management, Investment management fees paid directly by plan",NONE,"$253,466",$0,"$253,466"
32,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Lba Realty Fund V, L.P.","Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$244,164","$244,164"
33,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Jpmcb Strategic Property Fund,"Investment management, Investment management fees paid directly by plan",NONE,"$208,145",$0,"$208,145"
34,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Performance Buyout Fund,"Investment management, Investment management fees paid directly by plan",NONE,"$204,869",$0,"$204,869"
35,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Colchester Investors Limited,"Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$197,599","$197,599"
36,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,New Mountain V L.P.,"Investment management, Investment management fees paid directly by plan",NONE,"$193,204",$0,"$193,204"
37,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Quad-C Partners Ix, L.P.","Investment management, Investment management fees paid directly by plan",NONE,"$192,040",$0,"$192,040"
38,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Longview Partners,"Investment management, Investment management fees paid directly by plan",NONE,"$190,443",$0,"$190,443"
39,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Ubs Trumbull Property Fund Lp,"Investment management, Investment management fees paid directly by plan",NONE,"$185,354",$0,"$185,354"
40,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,"Lba Realty Fund Vi, L.P.","Investment management, Investment management fees paid indirectly by plan",NONE,$0,"$180,000","$180,000"
41,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Numeric Investors (Small Cap),"Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$178,148",$0,"$178,148"
42,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Pricewaterhousecoopers,"Accounting (including auditing), Other services",NONE,"$164,593",$0,"$164,593"
43,U. S. RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/90831/Mars-Incorporated/13913775/U-S-Retirement-Plan/2018/,Mars Incorporated,01/01/2018 — 12/31/2018,01/01/1968,"$5,106,573,668",1,Single Employer,No,Yes,Trust,Trust,"13,278","10,510","8,812","32,600","1,495","34,095","33,011",0,335,$0,$0,$0,$0,$0,$0,350 Clark Drive Suite 202,Mount Olive,NJ,07828,(973) 691-3500,22-1594774,311300,Donna Farino,Colchester Global Bond Fund,"Investment management, Investment management fees paid directly by plan",NONE,"$161,797",$0,"$161,797"
