,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 03/31/2019,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 04/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,The Bank of New York Mellon,"Custodial (other than securities), Custodial (securities)",NONE,"$167,356",$0,"$167,356"
11,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Ranger Investment Management,Investment management,NONE,"$156,408",$0,"$156,408"
12,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Frontier Capital Management,Investment management,NONE,"$138,958",$0,"$138,958"
13,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Mondrian Investment Group (Us),Investment management,NONE,"$131,585",$0,"$131,585"
14,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,State Street Bank and Trust Co,Investment management,NONE,"$118,517",$0,"$118,517"
15,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Dimensional Fund Advisors Lp,Investment management,NONE,"$87,590",$0,"$87,590"
16,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,"Sasco Capital, Inc.",Investment management,NONE,"$56,224",$0,"$56,224"
17,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Blackrock Institutional Trust,Investment management,NONE,"$40,750",$0,"$40,750"
18,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Lee Munder Capital Group LLC,Consulting (general),NONE,"$31,924",$0,"$31,924"
19,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Cliftonlarsonallen LLP,Accounting (including auditing),NONE,"$24,300",$0,"$24,300"
20,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Strategic Benefits Advisors,Account maintenance fees,NONE,"$10,457",$0,"$10,457"
21,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Evestment Inc and subsidiaries,Investment management,NONE,"$7,162",$0,"$7,162"
22,NATIONAL GRID USA COMPANIES' FINAL AVERAGE PAY PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/9834/National-Grid-Usa/13745098/National-Grid-Usa-Companies-Final-Average-Pay-Pension-Plan/2018/,National Grid USA Service Company,04/01/2018 — 03/31/2019,12/30/1943,"$2,406,619,032",3,Single Employer,No,No,InsuranceTrust,InsuranceTrust,"3,003","4,663","1,964","9,630","1,400","11,030","11,180",0,10,$0,$0,$0,$0,$0,$0,One Metrotech Center ,Brooklyn,NY,11201-3831,(888) 483-2123,04-1663150,541990,David Campbell,"Retirement Plans Committee of National Grid USA Service Company, Inc.",One Metrotech Center ,Brooklyn,NY,11201-3831,(929) 324-4729,04-1663150,Total,Total,Total,"$5,352,505",$0,"$5,352,505"
