,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Ddj Capital Management LLC,"Investment advisory (plan), Investment management, Investment management fees paid directly by plan",NONE,"$134,326",$0,"$134,326"
11,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Pareto Investment Management,"Investment advisory (plan), Investment management, Investment management fees paid directly by plan",NONE,"$114,062",$0,"$114,062"
12,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Neuberger Berman,"Investment advisory (plan), Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$103,847",$0,"$103,847"
13,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Grant Thornton,"Accounting (including auditing), Direct payment from the plan",NONE,"$58,075",$0,"$58,075"
14,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Fidelity Management,"Contract Administrator, Recordkeeping fees, Direct payment from the plan",NONE,"$27,504",$0,"$27,504"
15,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Ortec Finance,"Direct payment from the plan, Consulting fees",NONE,"$20,702",$0,"$20,702"
16,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Bloomberg,"Other services, Direct payment from the plan",NONE,"$11,820",$0,"$11,820"
17,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Parametric Portfolio Associates LLC,"Investment advisory (plan), Investment management, Investment management fees paid directly by plan",NONE,"$10,870",$0,"$10,870"
18,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Portfolio Tech,"Investment advisory (plan), Direct payment from the plan",NONE,"$8,277",$0,"$8,277"
19,ABB Inc. Cash Balance Pension Plan,https://www.brightscope.com/form-5500/basic-info/169960/Abb-Inc/13914069/Abb-Inc-Cash-Balance-Pension-Plan/2018/,ABB Inc.,01/01/2018 — 12/31/2018,01/01/1992,"$679,820,473",301,Single Employer,No,Yes,Trust,Trust,"3,335","3,876","4,257","11,468","1,044","12,512","13,033",0,0,$0,$0,$0,$0,$0,$0,305 Gregson Drive ,CARY,NC,27511,(919) 856-2360,36-3100018,335900,Daniel Hagmann,Total,Total,Total,"$3,502,943",$0,"$3,502,943"
