,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Prudential,Investment management fees paid directly by plan,Party-In-Interest,"$3,812,288",$0,"$3,812,288"
11,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Vanbarton,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In Interest,"$3,688,562",$0,"$3,688,562"
12,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Jp Morgan Investment Mgmt,"Investment advisory (plan), Investment management, Investment management fees paid directly by plan",Party-In Interest,"$3,522,996",$0,"$3,522,996"
13,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Clarion Partners LLC,Investment management fees paid directly by plan,Party-In-Interest,"$3,362,991",$0,"$3,362,991"
14,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Two Sigma,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan, Soft dollars commissions",Party-In Interest,"$2,992,082",$0,"$2,992,082"
15,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Logan Circle,Investment management fees paid directly by plan,Party-In-Interest,"$2,345,396",$0,"$2,345,396"
16,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Hudson Advisors LLC,Other investment fees and expenses,Party-In-Interest,$0,"$2,320,348","$2,320,348"
17,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Blackrock Institutional Trust Comp,"Trustee (bank, trust company, or similar financial institution), Trustee (discretionary), Investment management, Direct payment from the plan, Investment management fees paid directly by plan",Party-In-Interest,"$2,275,345",$0,"$2,275,345"
18,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Panagora,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In-Interest,"$2,271,548",$0,"$2,271,548"
19,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Western Asset Management,Investment management fees paid directly by plan,Party-In Interest,"$2,257,386",$0,"$2,257,386"
20,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Core Commodity,"Investment management, Investment management fees paid directly by plan",Party-In-Interest,"$1,848,301",$0,"$1,848,301"
21,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Wellington,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In Interest,"$1,721,992",$0,"$1,721,992"
22,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Double Line,"Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In Interest,"$1,521,526",$0,"$1,521,526"
23,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Millenium Global Investments,"Investment management, Investment management fees paid directly by plan",Party-In Interest,"$1,320,673",$0,"$1,320,673"
24,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Grove,Investment management fees paid directly by plan,Party-In Interest,"$1,267,117",$0,"$1,267,117"
25,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Dodge & Cox,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan, Soft dollars commissions",Party-In Interest,"$1,208,699",$0,"$1,208,699"
26,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,D.E.Shaw Investment Management LLC,"Investment management, Investment management fees paid directly by plan",Party-In Interest,"$1,192,111",$0,"$1,192,111"
27,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Voya Investment Management Co. LLC,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In-Interest,"$1,170,316",$0,"$1,170,316"
28,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Blackstone,"Investment management, Other fees, Investment management fees paid directly by plan, Finders' fees/placement fees, Other investment fees and expenses, Investment management fees paid indirectly by plan",Party-In Interest,"$1,112,284",$0,"$1,112,284"
29,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Marathon,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan, Securities brokerage, Soft dollars commissions",Party-In Interest,"$1,051,756",$0,"$1,051,756"
30,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Los Angeles Capital Mgmt,"Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan, Soft dollars commissions",Party-In Interest,"$967,069","$29,855","$996,924"
31,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Legal & General Inv. Mgmt. America,Investment management fees paid directly by plan,Party-In-Interest,"$955,332",$0,"$955,332"
32,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,"Blackrock Financial Management, Inc","Recordkeeping and information management (computing, tabulating, data processing, etc.), Consulting fees, Consulting (general), Other fees, Other services",Party-In Interest,"$883,830",$0,"$883,830"
33,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,First Quadrant,"Investment management, Investment management fees paid directly by plan",Party-In-Interest,"$776,995",$0,"$776,995"
34,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Westbrook,"Investment management, Investment management fees paid directly by plan",Party-In Interest,"$699,183",$0,"$699,183"
35,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,"Principal Global Investors, LLC","Investment management, Investment management fees paid directly by plan",Party-In Interest,"$675,472",$0,"$675,472"
36,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Income Research,"Investment management, Investment management fees paid directly by plan",Party-In Interest,"$614,203",$0,"$614,203"
37,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Rockpoint,"Investment management, Investment management fees paid indirectly by plan, Direct payment from the plan, Investment management fees paid directly by plan",Party-In Interest,"$601,507",$0,"$601,507"
38,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,VOYA,Contract Administrator,Party-In-Interest,"$482,688",$0,"$482,688"
39,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,"Portfolio Advisors, LLC","Investment management, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In Interest,"$373,600",$0,"$373,600"
