,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Cambridge Associates LLC,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$590,624",$0,"$590,624"
11,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Shenkman Capital Mgt,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$372,342",$0,"$372,342"
12,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Towers Watson,"Actuarial, Consulting (pension), Direct payment from the plan",NONE,"$313,847",$0,"$313,847"
13,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Barings,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$276,042",$0,"$276,042"
14,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Fisher Investments,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan, Soft dollars commissions",NONE,"$135,701",$0,"$135,701"
15,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,"Baker Tilly Virchow Krause, LLP","Accounting (including auditing), Direct payment from the plan",NONE,"$111,194",$0,"$111,194"
16,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Pnc Financial Services,"Plan Administrator, Direct payment from the plan",Plan Sponsor,"$110,968",$0,"$110,968"
17,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Morgan Lewis and Bockius,"Legal, Direct payment from the plan",NONE,"$79,694",$0,"$79,694"
18,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Metropolitan Life Insurance,"Insurance services, Direct payment from the plan",NONE,"$52,481",$0,"$52,481"
19,THE PNC FINANCIAL SERVICES GROUP INC PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/513846/The-Pnc-Financial-Services-Group-Inc/13913769/The-Pnc-Financial-Services-Group-Inc-Pension-Plan/2018/,The PNC Financial Services Group  Inc.,01/01/2018 — 12/31/2018,01/01/1984,"$4,965,326,000",2,Single Employer,No,Yes,Trust,Trust,"48,438","24,183","27,456","100,077","1,175","101,252","101,951",0,"6,878",$0,$0,$0,$0,$0,$0,"249 Fifth Avenue, 21st Floor P1-Popp-21-B",Pittsburgh,PA,15222,(412) 768-5765,25-1435979,522110,Crystal Calla,Total,Total,Total,"$19,608,901",$0,"$19,608,901"
