,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Northern Trust Investments Inc,"Investment management, Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$478,777",$0,"$478,777"
11,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Proskauer Rose LLP,"Legal, Direct payment from the plan",NONE,"$476,883",$0,"$476,883"
12,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Conduent Hr Buck Consulting,"Actuarial, Consulting (pension), Direct payment from the plan",NONE,"$399,384",$0,"$399,384"
13,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Russell Investments,"Consulting (pension), Direct payment from the plan",NONE,"$330,021",$0,"$330,021"
14,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Mackay Shields,"Investment management, Investment management fees paid directly by plan",NONE,"$322,222",$0,"$322,222"
15,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Ernst & Young LLP,"Accounting (including auditing), Direct payment from the plan",NONE,"$242,500",$0,"$242,500"
16,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Morgan Stanely Capital Inc.,"Recordkeeping and information management (computing, tabulating, data processing, etc.), Direct payment from the plan",NONE,"$221,757",$0,"$221,757"
17,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,E. Perry,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$199,833",$0,"$199,833"
18,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Aon Consulting,"Actuarial, Direct payment from the plan",NONE,"$196,760",$0,"$196,760"
19,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,T. Duhon,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$131,541",$0,"$131,541"
20,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,B. Imler,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$125,988",$0,"$125,988"
21,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,"Mellon Bank, N.A.","Investment management, Investment management fees paid directly by plan",NONE,"$108,006",$0,"$108,006"
22,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,L. Simpson,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$96,099",$0,"$96,099"
23,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Y. Bernard,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$87,151",$0,"$87,151"
24,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Interactive Data,"Other services, Direct payment from the plan",NONE,"$60,685",$0,"$60,685"
25,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Weaver and Tidwell,"Accounting (including auditing), Direct payment from the plan",NONE,"$48,850",$0,"$48,850"
26,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,M. Brooks,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$34,909",$0,"$34,909"
27,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,D. Andrus,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$33,899",$0,"$33,899"
28,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Institutional Protection Services,"Other services, Direct payment from the plan",NONE,"$31,257",$0,"$31,257"
29,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,J. Barrett,"Employee (plan sponsor), Other fees",Employee of Plan Sponsor,"$30,918",$0,"$30,918"
30,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,C. Salinas,"Employee (plan sponsor), Other fees",Employee of Plan,"$29,770",$0,"$29,770"
31,SHELL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/997405/Shell-Oil-Company/13913717/Shell-Pension-Plan/,Shell Oil Company,01/01/2018 — 12/31/2018,01/01/1938,"$14,328,162,501",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"16,714","24,913","10,027","51,654","5,866","57,520","57,915",0,226,$0,$0,$0,$0,$0,$0,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,13-1299890,324110,Cynthia A.P. Deere,Administrator - Shell Pension Trust,P.O. Box 1438 ,Houston,TX,77251-1438,(832) 337-2445,74-1865492,Total,Total,Total,"$20,202,468",$0,"$20,202,468"
