,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
10,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Brandywine Global Investment Mgmt,"Investment management, Direct payment from the plan",NONE,"$753,031",$0,"$753,031"
11,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Tremblant Capital Lp,"Investment management, Direct payment from the plan",NONE,"$711,114",$0,"$711,114"
12,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Dodge & Cox,"Investment management, Direct payment from the plan",NONE,"$517,768",$0,"$517,768"
13,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Verus,"Consulting (pension), Direct payment from the plan",NONE,"$460,995",$0,"$460,995"
14,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,"Towers Watson Delaware, Inc.","Actuarial, Direct payment from the plan",NONE,"$368,821",$0,"$368,821"
15,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Franklin Templeton,"Investment management, Direct payment from the plan",NONE,"$352,390",$0,"$352,390"
16,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Conduent Human Resource Svcs LLC,"Direct payment from the plan, Other fees",NONE,"$342,962",$0,"$342,962"
17,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Pzena Investment Mgmt,"Investment management, Direct payment from the plan",NONE,"$286,640",$0,"$286,640"
18,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Teamco Advisers LLC,"Investment management, Direct payment from the plan",NONE,"$273,408",$0,"$273,408"
19,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,"Duff & Phelps, LLC","Valuation (appraisals, etc.), Direct payment from the plan",NONE,"$197,730",$0,"$197,730"
20,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Ernst & Young LLP,"Accounting (including auditing), Direct payment from the plan",NONE,"$80,799",$0,"$80,799"
21,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Security Capital Research & Mgt,"Investment management, Direct payment from the plan",NONE,"$76,986",$0,"$76,986"
22,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Premier Print & Mail,"Direct payment from the plan, Other fees",NONE,"$64,969",$0,"$64,969"
23,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Jp Morgan Institutional Investments,"Investment management, Direct payment from the plan",NONE,"$59,178",$0,"$59,178"
24,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Mellon Investments Corporation,"Investment management, Direct payment from the plan",NONE,"$35,842",$0,"$35,842"
25,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Burgiss Group LLC,"Consulting (pension), Direct payment from the plan",NONE,"$21,195",$0,"$21,195"
26,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Smith Affiliated Capital,"Investment management, Direct payment from the plan",NONE,"$8,753",$0,"$8,753"
27,SUTTER HEALTH RETIREMENT PLAN,https://www.brightscope.com/form-5500/basic-info/659387/Sutter-Health/13913834/Sutter-Health-Retirement-Plan/,Sutter Health,01/01/2018 — 12/31/2018,04/01/1959,"$4,195,100,509",333,Single Employer,Yes,Yes,Trust,Trust,"36,502","7,550","13,046","57,098",698,"57,796","56,941",0,"2,123",$0,$0,$0,$0,$0,$0,"2700 Gateway Oaks Drive, Suite 1200 ",Sacramento,CA,95833,(916) 887-7232,94-2788907,622000,Diane Schnabel,Total,Total,Total,"$16,880,147",$0,"$16,880,147"
